at1,at2,at3,at4,at5,at6,at7,at8,at9,at10,at11,at12,at13,at14,at15,at16,at17,at18,at19,at20,at21,at22,at23,at24,at25,at26,at27,at28,at29,at30,at31,target
0.28570999999999996,0.0,1.0,0.8,0.8,0,1,1.0,1.0,0.0,1.0,0,1.0,0.047619,0.8913,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23981,1
0.71429,0.0,0.66667,0.7,0.6,1,1,1.0,0.8333299999999999,0.25,0.0,0,0.8,0.2381,0.53261,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.23983000000000002,1
0.28570999999999996,0.42857,0.33333,0.5,0.3,1,1,0.7,0.5,0.25,1.0,0,1.0,0.0,0.71739,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23985,0
0.28570999999999996,0.28570999999999996,0.33333,0.6,0.7,1,1,0.8,0.5,0.25,1.0,0,0.6,0.19047999999999998,0.67391,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23985,0
1.0,1.0,0.0,0.5,0.8,0,0,0.8,0.8333299999999999,0.25,1.0,0,1.0,0.0,0.3913,0.051019999999999996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2401,0
0.71429,0.14286,0.66667,0.5,0.5,1,1,1.0,1.0,0.0,1.0,0,1.0,0.047619,0.48913,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24011999999999997,1
1.0,0.14286,0.66667,0.5,0.6,1,1,0.9,0.66667,0.5,1.0,0,1.0,0.33333,0.8913,0.030612,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24026999999999998,1
0.85714,0.14286,0.66667,0.2,0.7,1,1,0.4,0.8333299999999999,0.25,1.0,0,0.6,0.095238,0.80435,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24029,1
1.0,0.0,0.66667,0.2,0.1,0,1,0.8,1.0,0.25,1.0,0,1.0,0.047619,0.83696,0.081633,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24029,1
0.71429,0.0,0.66667,0.5,0.5,1,1,0.9,0.0,0.5,1.0,0,0.2,0.2381,0.92391,0.030612,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24029,1
1.0,0.14286,1.0,0.0,0.0,1,1,0.5,0.66667,0.5,1.0,0,1.0,0.0,0.48913,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24056,1
0.0,0.57143,0.33333,0.6,0.6,0,1,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.14286,0.68478,0.010204000000000001,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24065999999999999,0
1.0,0.14286,0.33333,0.5,0.3,1,1,0.9,0.66667,0.5,1.0,0,0.8,0.047619,0.3913,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24065999999999999,0
0.85714,0.14286,0.33333,0.4,0.4,1,1,1.0,0.16667,0.25,1.0,0,0.8,0.095238,0.53261,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24074,0
0.28570999999999996,0.14286,0.66667,0.5,0.7,1,1,0.8,0.66667,0.5,1.0,0,1.0,0.14286,0.58696,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24074,1
0.85714,0.14286,0.66667,0.6,0.7,1,1,0.9,0.66667,0.25,1.0,0,1.0,0.19047999999999998,0.66304,0.020408000000000003,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24074,1
0.42857,0.28570999999999996,0.0,0.5,0.3,0,1,0.8,1.0,0.0,0.8333299999999999,0,1.0,0.047619,0.54348,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24074,0
0.85714,0.28570999999999996,0.66667,0.6,0.7,1,1,0.8,0.66667,0.25,0.8333299999999999,0,0.8,0.095238,0.5,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24075,1
0.57143,0.28570999999999996,1.0,0.1,0.0,1,1,0.9,0.8333299999999999,0.0,1.0,0,1.0,0.14286,0.63043,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24075,1
0.71429,0.0,1.0,0.5,0.3,1,1,0.7,1.0,0.25,1.0,0,0.8,0.19047999999999998,0.79348,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24075,1
0.57143,0.57143,0.0,0.0,0.0,1,1,0.7,0.5,0.25,1.0,0,1.0,0.047619,0.44565,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24076999999999998,0
0.14286,0.0,0.66667,0.0,0.1,1,1,0.8,0.66667,0.25,1.0,0,0.6,0.0,0.75,0.051019999999999996,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24076999999999998,1
0.28570999999999996,0.14286,0.33333,0.8,0.7,1,1,0.8,0.8333299999999999,0.25,0.5,0,0.6,0.19047999999999998,0.66304,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24114000000000002,0
1.0,0.14286,0.33333,0.6,0.5,1,1,0.9,0.5,0.5,0.0,0,1.0,0.047619,0.42391,0.081633,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24114000000000002,0
0.42857,0.0,1.0,0.4,0.6,1,1,0.7,0.66667,0.25,1.0,0,1.0,0.14286,0.8804299999999999,0.020408000000000003,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24115999999999999,1
0.42857,0.14286,0.66667,0.4,0.7,1,1,0.7,0.5,0.25,0.8333299999999999,0,0.2,0.047619,0.78261,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2412,1
0.85714,0.0,1.0,0.5,0.5,1,1,0.8,0.66667,0.5,1.0,0,1.0,0.14286,0.83696,0.030612,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2412,1
0.42857,0.28570999999999996,0.33333,0.4,0.5,0,1,0.7,0.5,0.0,0.5,0,0.8,0.0,0.67391,0.051019999999999996,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24151,0
0.42857,0.14286,1.0,0.5,0.5,0,1,0.8,0.66667,0.0,1.0,0,0.8,0.19047999999999998,0.7391300000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2416,1
0.28570999999999996,0.14286,0.66667,0.0,0.0,1,1,1.0,0.5,0.5,0.0,0,1.0,0.047619,0.23913,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24164000000000002,1
0.28570999999999996,0.14286,0.66667,0.6,0.6,1,1,1.0,1.0,0.0,0.0,0,0.4,0.095238,0.80435,0.081633,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24197,1
0.42857,0.28570999999999996,0.0,0.5,0.5,0,0,0.9,0.8333299999999999,0.25,0.8333299999999999,0,1.0,0.047619,0.33696,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24205,0
1.0,0.14286,0.33333,0.8,0.5,0,0,0.5,0.8333299999999999,0.25,0.0,0,1.0,0.0,0.36956999999999995,0.051019999999999996,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24211999999999997,0
0.85714,0.71429,0.0,0.5,0.5,0,0,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.38043000000000005,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2429,0
1.0,0.42857,1.0,0.4,0.4,0,1,1.0,0.8333299999999999,0.75,0.0,0,0.8,0.047619,0.38043000000000005,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24297,1
0.71429,0.28570999999999996,0.33333,0.7,0.8,1,1,0.9,1.0,0.25,0.16667,0,1.0,0.095238,0.78261,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24299,0
0.71429,0.14286,0.33333,0.3,0.2,0,1,1.0,0.5,0.0,0.8333299999999999,0,1.0,0.14286,0.58696,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24301,0
0.28570999999999996,1.0,1.0,0.7,0.8,1,1,1.0,0.66667,0.25,1.0,0,1.0,0.14286,0.70652,0.010204000000000001,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24303000000000002,1
0.14286,0.0,0.33333,0.8,0.6,1,1,0.6,0.16667,0.5,0.16667,0,0.6,0.14286,0.7391300000000001,0.081633,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24303000000000002,0
0.57143,0.14286,1.0,1.0,1.0,1,1,1.0,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.5,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24303000000000002,1
1.0,0.0,0.0,0.0,0.3,1,1,1.0,0.8333299999999999,0.5,0.5,0,0.8,0.14286,0.55435,0.010204000000000001,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24305,0
0.57143,0.14286,0.33333,0.8,0.8,0,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.047619,0.83696,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24305,0
0.0,0.14286,1.0,0.7,0.5,1,1,0.6,1.0,0.0,0.8333299999999999,0,1.0,0.19047999999999998,0.90217,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24305,1
0.14286,0.0,0.33333,0.7,0.7,0,1,1.0,0.33333,0.0,0.0,0,0.2,0.14286,0.77174,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24305,0
0.71429,0.14286,0.33333,0.5,0.4,1,1,0.9,0.33333,0.5,0.8333299999999999,0,1.0,0.047619,0.47826,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24305,0
0.14286,0.0,1.0,0.5,0.8,1,1,0.8,0.66667,0.5,0.8333299999999999,0,0.4,0.14286,0.69565,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24309,1
1.0,0.14286,1.0,0.7,0.7,1,1,0.7,0.8333299999999999,0.5,0.8333299999999999,0,1.0,0.047619,0.82609,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24309,1
1.0,0.0,1.0,0.3,0.3,1,1,0.6,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.78261,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24309,1
0.85714,0.14286,0.33333,0.3,0.8,1,1,0.8,0.8333299999999999,0.5,1.0,0,1.0,0.19047999999999998,0.6413,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24309,0
1.0,0.0,1.0,0.1,0.1,1,1,1.0,0.66667,0.0,1.0,0,1.0,0.095238,0.53261,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24331999999999998,1
0.71429,0.14286,0.66667,0.5,0.5,1,1,0.9,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.55435,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24334,1
0.71429,0.28570999999999996,0.33333,0.0,0.3,1,1,0.9,0.8333299999999999,0.0,0.16667,0,0.8,0.0,0.59783,0.051019999999999996,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24334,0
0.28570999999999996,0.14286,0.66667,0.5,0.5,1,0,0.7,0.5,0.25,0.16667,0,1.0,0.095238,0.71739,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24344000000000002,1
1.0,1.0,0.0,0.7,0.1,1,1,1.0,0.8333299999999999,0.75,1.0,0,1.0,0.19047999999999998,0.59783,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24347,0
0.42857,0.14286,0.0,0.4,0.6,1,1,0.9,0.66667,0.0,0.0,0,0.4,0.19047999999999998,0.78261,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24347,0
0.85714,0.85714,0.33333,0.7,0.7,1,1,1.0,0.8333299999999999,0.25,0.33333,0,1.0,0.095238,0.3913,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24351,0
0.85714,0.28570999999999996,0.33333,0.4,0.7,0,1,0.5,0.33333,0.5,0.8333299999999999,0,0.8,0.14286,0.57609,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24351,0
0.42857,0.14286,0.66667,0.7,0.8,1,1,0.9,0.66667,0.0,0.0,0,0.6,0.14286,0.8695700000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24351,1
0.71429,0.28570999999999996,0.33333,0.2,0.2,0,1,0.7,0.33333,0.5,1.0,0,1.0,0.047619,0.42391,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24351,0
1.0,1.0,0.33333,0.6,0.8,1,1,0.3,0.5,0.25,1.0,0,1.0,0.14286,0.8913,0.020408000000000003,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24351,0
0.57143,0.14286,0.33333,0.2,0.8,1,1,0.7,0.5,0.0,0.8333299999999999,0,0.8,0.095238,0.5108699999999999,0.010204000000000001,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24353000000000002,0
0.28570999999999996,0.0,1.0,0.2,0.4,0,1,0.7,0.8333299999999999,0.0,0.5,0,0.6,0.19047999999999998,0.1087,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24355,1
1.0,0.42857,0.0,0.0,0.4,0,0,0.4,0.5,0.5,0.0,0,1.0,0.14286,0.66304,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,0
0.28570999999999996,0.0,1.0,0.6,0.2,1,1,0.7,1.0,0.0,0.16667,0,0.2,0.047619,0.8695700000000001,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,1
0.85714,0.14286,0.33333,0.6,0.5,0,1,0.9,0.66667,0.0,1.0,0,1.0,0.047619,0.42391,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24355,0
0.71429,0.14286,0.66667,0.3,0.2,0,1,1.0,0.8333299999999999,0.0,0.0,0,0.8,0.047619,0.63043,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2438,1
1.0,0.42857,1.0,0.3,0.1,1,1,0.7,0.8333299999999999,0.75,0.8333299999999999,0,1.0,0.0,0.38043000000000005,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2438,1
1.0,0.0,0.66667,0.6,0.4,1,1,0.8,0.66667,0.5,0.16667,0,1.0,0.0,0.84783,0.051019999999999996,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24388,1
0.71429,0.14286,0.0,0.6,0.7,0,1,0.6,0.8333299999999999,0.75,1.0,0,1.0,0.0,0.56522,0.051019999999999996,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,0
0.42857,0.28570999999999996,0.66667,0.6,0.9,0,1,0.5,0.5,0.75,0.16667,0,0.8,0.047619,0.43478,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2439,1
0.42857,0.42857,0.33333,0.5,0.4,0,1,0.5,0.5,0.5,0.8333299999999999,0,0.4,0.095238,0.44565,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24391999999999997,0
1.0,0.57143,1.0,0.5,0.4,1,1,0.5,0.8333299999999999,0.75,1.0,0,1.0,0.095238,0.6087,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24394000000000002,1
0.28570999999999996,0.28570999999999996,0.33333,0.4,0.4,1,1,0.9,1.0,0.25,1.0,0,1.0,0.047619,0.45652,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24394000000000002,0
1.0,0.28570999999999996,0.33333,0.7,1.0,0,1,1.0,0.16667,0.25,1.0,0,1.0,0.047619,0.52174,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24394000000000002,0
0.14286,0.42857,0.33333,0.7,0.7,1,1,0.8,1.0,0.25,0.5,0,0.2,0.14286,0.69565,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24395999999999998,0
0.42857,0.0,0.66667,0.5,0.8,1,1,0.8,1.0,0.0,1.0,0,0.8,0.047619,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24395999999999998,1
1.0,1.0,0.0,0.5,0.5,1,0,0.8,1.0,0.0,1.0,0,1.0,0.047619,0.44565,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24395999999999998,0
0.42857,0.28570999999999996,0.66667,0.5,0.3,1,1,1.0,0.8333299999999999,0.5,0.16667,0,1.0,0.14286,0.8913,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24398000000000003,1
0.0,0.14286,0.33333,0.8,0.6,0,1,0.8,0.8333299999999999,0.25,1.0,1,0.4,0.095238,0.78261,0.040816000000000005,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24398000000000003,0
0.28570999999999996,0.28570999999999996,0.66667,0.7,0.8,1,1,0.8,0.8333299999999999,0.0,0.66667,0,0.8,0.047619,0.3587,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.244,1
0.42857,0.28570999999999996,0.66667,0.5,0.2,1,1,0.9,0.66667,1.0,0.33333,0,0.8,0.047619,0.53261,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.244,1
0.42857,1.0,0.0,0.4,0.4,1,1,1.0,0.5,0.5,0.5,0,1.0,0.095238,0.57609,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.28570999999999996,0.14286,0.0,0.7,0.5,0,1,0.8,0.8333299999999999,0.25,1.0,0,0.2,0.0,0.77174,0.051019999999999996,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.71429,0.28570999999999996,0.33333,0.0,0.0,0,1,0.5,0.8333299999999999,0.25,0.16667,0,0.2,0.19047999999999998,0.78261,0.010204000000000001,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,0
0.57143,0.14286,0.66667,0.6,0.6,1,1,0.8,0.8333299999999999,0.5,0.8333299999999999,0,1.0,0.14286,0.83696,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24401,1
1.0,0.0,1.0,0.2,0.0,1,1,1.0,0.5,0.5,1.0,0,0.8,0.095238,0.79348,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24428000000000002,1
0.71429,0.28570999999999996,0.33333,0.7,0.8,0,1,0.7,0.33333,0.5,0.8333299999999999,0,1.0,0.095238,0.84783,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24444000000000002,0
0.42857,0.0,0.66667,0.7,0.6,0,1,0.8,0.5,0.0,1.0,0,1.0,0.14286,0.8804299999999999,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24445999999999998,1
0.28570999999999996,0.14286,0.66667,0.8,0.9,1,0,1.0,1.0,0.5,0.33333,0,1.0,0.0,0.54348,0.051019999999999996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2445,1
0.85714,0.14286,0.33333,0.3,0.7,0,1,0.8,1.0,0.0,1.0,0,1.0,0.047619,0.8587,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2445,0
0.42857,0.57143,0.33333,0.4,0.2,1,1,0.7,0.33333,0.25,1.0,0,0.2,0.14286,0.78261,0.010204000000000001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24475,0
0.28570999999999996,0.28570999999999996,0.33333,0.5,0.5,1,1,1.0,0.8333299999999999,0.25,1.0,0,1.0,0.095238,0.84783,0.020408000000000003,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24477,0
0.85714,0.42857,0.0,0.5,0.5,0,0,1.0,0.16667,0.5,0.0,0,1.0,0.047619,0.38043000000000005,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24481,0
0.71429,0.42857,0.0,0.7,0.7,0,0,1.0,0.8333299999999999,0.25,1.0,0,1.0,0.047619,0.5,0.0,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24483000000000002,0
1.0,0.42857,0.33333,0.4,0.3,0,1,0.8,0.66667,0.75,0.8333299999999999,0,1.0,0.047619,0.71739,0.0,0.66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24483000000000002,0
0.42857,0.14286,0.66667,0.2,0.3,0,1,1.0,1.0,0.0,1.0,0,1.0,0.14286,0.69565,0.010204000000000001,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24483000000000002,1
1.0,0.14286,1.0,0.6,0.8,1,1,1.0,0.66667,0.0,0.16667,0,0.2,0.14286,0.77174,0.010204000000000001,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24484,1
0.42857,0.14286,0.0,0.3,0.1,1,1,0.5,1.0,0.25,0.8333299999999999,0,1.0,0.095238,0.57609,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24486,0
1.0,0.42857,0.33333,0.3,0.5,0,1,0.8,0.16667,0.0,0.8333299999999999,0,0.4,0.19047999999999998,0.72826,0.010204000000000001,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24523000000000003,0
0.42857,0.14286,0.33333,0.7,0.6,0,0,0.8,0.8333299999999999,0.5,1.0,0,1.0,0.14286,0.61957,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24564,0
0.28570999999999996,0.28570999999999996,0.66667,0.5,0.2,1,1,0.7,0.66667,0.25,1.0,0,1.0,0.14286,0.65217,0.020408000000000003,0.66667,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24565,1
1.0,0.42857,1.0,0.2,0.0,1,1,0.7,1.0,0.75,0.0,0,1.0,0.0,0.29348,0.051019999999999996,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24565,1
1.0,0.28570999999999996,0.33333,0.4,0.7,1,0,0.9,0.5,0.5,0.0,0,1.0,0.0,0.41303999999999996,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24565,0
0.57143,0.28570999999999996,0.33333,0.5,0.7,1,0,0.9,0.5,0.0,0.0,0,1.0,0.0,0.20651999999999998,0.051019999999999996,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24566999999999997,0
0.57143,0.14286,0.33333,0.1,0.1,1,1,1.0,0.66667,0.25,1.0,0,0.8,0.047619,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24575,0
1.0,0.42857,0.66667,0.4,0.4,1,1,1.0,0.5,0.5,0.33333,0,1.0,0.14286,0.45652,0.010204000000000001,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24577,1
0.42857,0.14286,0.33333,0.4,0.5,1,1,0.9,1.0,0.0,0.33333,0,1.0,0.0,0.8913,0.051019999999999996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24583000000000002,0
0.71429,0.28570999999999996,0.66667,0.4,0.2,1,1,0.7,0.8333299999999999,0.0,0.8333299999999999,0,0.8,0.0,0.43478,0.051019999999999996,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24583000000000002,1
1.0,1.0,0.0,0.1,0.5,1,1,0.8,1.0,0.25,0.0,0,1.0,0.047619,0.31522,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24583000000000002,0
0.42857,0.57143,0.0,0.5,0.5,0,1,0.9,0.0,0.0,0.33333,0,0.4,0.047619,0.77174,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24585,0
1.0,0.28570999999999996,0.33333,0.0,0.0,1,0,0.9,0.66667,0.25,1.0,0,1.0,0.047619,0.32609,0.0,0.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24585,0
0.42857,1.0,0.0,0.0,0.4,0,1,0.8,0.8333299999999999,0.0,1.0,0,1.0,0.14286,0.6087,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24586999999999998,0
0.42857,0.71429,0.0,0.7,0.7,1,1,0.7,0.8333299999999999,0.25,1.0,0,1.0,0.14286,0.58696,0.0,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24600000000000002,0
0.14286,0.14286,0.66667,0.1,0.4,1,1,0.6,0.66667,0.25,1.0,0,1.0,0.14286,0.72826,0.0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24614,1
1.0,0.14286,0.33333,0.8,1.0,1,1,1.0,0.8333299999999999,0.5,1.0,0,1.0,0.047619,0.40216999999999997,0.0,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24619000000000002,0
0.0,0.14286,0.33333,0.0,0.0,1,1,1.0,0.16667,0.0,0.33333,0,1.0,0.19047999999999998,0.55435,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24620999999999998,0
0.42857,0.42857,0.33333,0.0,0.3,1,0,0.8,0.5,0.5,0.8333299999999999,0,1.0,0.095238,0.5108699999999999,0.020408000000000003,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24620999999999998,0
0.28570999999999996,0.28570999999999996,0.33333,0.5,0.6,0,1,0.7,0.8333299999999999,0.25,0.16667,0,1.0,0.19047999999999998,0.55435,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24620999999999998,0
0.85714,0.14286,0.33333,0.2,0.3,0,1,0.8,0.33333,0.5,0.33333,0,1.0,0.19047999999999998,0.5108699999999999,0.020408000000000003,0.8333299999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24623,0
0.0,0.14286,1.0,0.6,0.5,1,1,0.8,0.66667,0.25,1.0,0,1.0,0.047619,0.56522,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24625,1
0.71429,0.42857,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0.0,0,1.0,0.14286,0.5,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24625,0
1.0,0.14286,0.0,0.9,1.0,1,1,0.8,0.0,1.0,1.0,0,0.8,0.0,0.42391,0.051019999999999996,0.16667,1,1,1,1,1,1,1,1,1,1,1,1,1,0.24625,0
0.28570999999999996,0.14286,1.0,0.8,0.4,1,1,1.0,0.66667,0.0,1.0,0,0.4,0.047619,0.77174,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,1
1.0,0.28570999999999996,0.33333,0.5,0.5,1,1,0.9,0.66667,0.25,0.33333,0,1.0,0.14286,0.63043,0.0,0.33333,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,0
1.0,0.14286,0.33333,0.5,0.3,1,1,0.7,0.66667,0.5,0.0,0,0.6,0.14286,0.68478,0.0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.24627,0
0.28570999999999996,0.14286,0.33333,0.8,0.6,0,1,0.7,0.8333299999999999,0.0,1.0,0,0.4,0.095238,0.57609,0.0,0.8333299999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24629,0
0.57143,0.0,0.66667,0.7,0.5,1,1,0.4,0.8333299999999999,0.75,0.0,0,1.0,0.0,0.5,0.051019999999999996,0.16667,0,1,1,1,1,1,1,1,1,1,1,1,1,0.24631,1
